"","SUBJ","RT.median","Confidence_RT.median","Accuracy_in_percent","Handedness_R_1","Total_Accepted_Trials","Gender_M_1","meta_d_0_30","meta_d_0_60","meta_d_0_90","meta_d_1_30","meta_d_1_60","meta_d_1_90","d_0_30","d_0_60","d_0_90","d_1_30","d_1_60","d_1_90","criterion_0_30","criterion_0_60","criterion_0_90","criterion_1_30","criterion_1_60","criterion_1_90","mratio_0_30","mratio_0_60","mratio_0_90","mratio_1_30","mratio_1_60","mratio_1_90","Confidence.mean_0_30","Confidence.mean_0_60","Confidence.mean_0_90","Confidence.mean_1_30","Confidence.mean_1_60","Confidence.mean_1_90","Accuracy.mean_0_30","Accuracy.mean_0_60","Accuracy.mean_0_90","Accuracy.mean_1_30","Accuracy.mean_1_60","Accuracy.mean_1_90"
"276","Subject_11130.txt",1.35661788884318,1.2,0.68,1,50,1,NA,NA,NA,NA,NA,1.06806992771945,NA,NA,NA,NA,NA,2.15418263114329,NA,NA,NA,NA,NA,0.976657595060176,NA,NA,NA,NA,NA,0.495812152729404,NA,NA,NA,NA,NA,3.54166666666667,NA,NA,NA,NA,NA,0.770833333333333
"277","Subject_11132.txt",1.48656209168257,1.176,0.875,1,48,0,1.51077572529345,NA,NA,NA,NA,NA,1.35897929212155,NA,NA,NA,NA,NA,-0.121604883221176,NA,NA,NA,NA,NA,1.11169885667274,NA,NA,NA,NA,NA,4.86,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA
"278","Subject_11133.txt",1.37058436305961,1.2265,0.72,1,50,0,NA,1.54094613329262,NA,NA,NA,NA,NA,1.47558427947803,NA,NA,NA,NA,NA,0.0633023895429342,NA,NA,NA,NA,NA,1.04429557479273,NA,NA,NA,NA,NA,5.36,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA
"279","Subject_11134.txt",1.46742914855713,1.1435,0.844444444444444,1,45,0,NA,NA,2.07751629972667,NA,NA,NA,NA,NA,1.24952001258788,NA,NA,NA,NA,NA,-0.176334522988008,NA,NA,NA,NA,NA,1.66265148120671,NA,NA,NA,NA,NA,5.12,NA,NA,NA,NA,NA,0.74,NA,NA,NA
"280","Subject_11135.txt",1.43025286565535,1.194,0.92,1,50,0,NA,NA,NA,0.328798976142112,NA,NA,NA,NA,NA,1.14519699216497,NA,NA,NA,NA,NA,0.228496033199467,NA,NA,NA,NA,NA,0.287111281632452,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,0.72,NA,NA
"281","Subject_11136.txt",1.35017430776497,1.293,0.72,1,50,0,NA,NA,NA,NA,2.23988778549885,NA,NA,NA,NA,NA,2.36187090635956,NA,NA,NA,NA,NA,0.100616112364822,NA,NA,NA,NA,NA,0.948353180297766,NA,NA,NA,NA,NA,5.35416666666667,NA,NA,NA,NA,NA,0.895833333333333,NA
"282","Subject_11137.txt",1.33835692988941,1.2075,0.895833333333333,1,48,0,NA,NA,NA,NA,NA,2.53834266273911,NA,NA,NA,NA,NA,2.67928070917915,NA,NA,NA,NA,NA,0.234804610627466,NA,NA,NA,NA,NA,0.947397058487677,NA,NA,NA,NA,NA,5.58,NA,NA,NA,NA,NA,0.92
"283","Subject_11139.txt",1.36624038516311,1.1485,0.78,1,50,0,1.70859832639073,NA,NA,NA,NA,NA,1.68824108830083,NA,NA,NA,NA,NA,0.0430260148684629,NA,NA,NA,NA,NA,1.0120582529539,NA,NA,NA,NA,NA,5.04166666666667,NA,NA,NA,NA,NA,0.8125,NA,NA,NA,NA,NA
"284","Subject_11140.txt",1.34322638122831,1.276,0.8125,1,48,0,NA,2.19185784238498,NA,NA,NA,NA,NA,3.17473757485716,NA,NA,NA,NA,NA,-0.48253304346647,NA,NA,NA,NA,NA,0.690405991267985,NA,NA,NA,NA,NA,6.16,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA
"285","Subject_11141.txt",1.56903639790835,0.9755,0.94,1,50,0,NA,NA,2.14590452858626,NA,NA,NA,NA,NA,1.47558427947803,NA,NA,NA,NA,NA,-0.0633023895429342,NA,NA,NA,NA,NA,1.45427445821349,NA,NA,NA,NA,NA,5.44,NA,NA,NA,NA,NA,0.78,NA,NA,NA
"286","Subject_11142.txt",1.47232442436507,1.218,0.74,1,50,0,NA,NA,NA,1.20127041593045,NA,NA,NA,NA,NA,1.18547995280641,NA,NA,NA,NA,NA,0.349335798592572,NA,NA,NA,NA,NA,1.01331989046855,NA,NA,NA,NA,NA,4.46,NA,NA,NA,NA,NA,0.72,NA,NA
"287","Subject_43336.txt",1.5406441509258,1.376,0.76,1,50,0,NA,NA,NA,NA,1.66373579713066,NA,NA,NA,NA,NA,1.95604131574068,NA,NA,NA,NA,NA,0.30353090767426,NA,NA,NA,NA,NA,0.850562707312072,NA,NA,NA,NA,NA,4.88888888888889,NA,NA,NA,NA,NA,0.844444444444444,NA
"288","Subject_47203.txt",1.41531552950619,1.1765,0.78,1,50,0,NA,NA,NA,NA,NA,1.75881167269678,NA,NA,NA,NA,NA,2.20023733605887,NA,NA,NA,NA,NA,0.15804289303366,NA,NA,NA,NA,NA,0.799373614778857,NA,NA,NA,NA,NA,5.72916666666667,NA,NA,NA,NA,NA,0.875
"289","Subject_47284.txt",1.33310925366823,1.2485,0.78,1,50,0,0.339820950130982,NA,NA,NA,NA,NA,1.14519699216497,NA,NA,NA,NA,NA,-0.228496033199467,NA,NA,NA,NA,NA,0.296735803932351,NA,NA,NA,NA,NA,3.84,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA
"290","Subject_47617.txt",1.57405792706413,1.293,0.66,1,50,0,NA,0.661438536801826,NA,NA,NA,NA,NA,1.6478851349865,NA,NA,NA,NA,NA,0.479840104610236,NA,NA,NA,NA,NA,0.401386311921094,NA,NA,NA,NA,NA,3.62,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA
"291","Subject_11114.txt",1.38268876349321,1.1425,0.84,1,50,0,NA,NA,0.888151600934963,NA,NA,NA,NA,NA,1.90593027324406,NA,NA,NA,NA,NA,0.15187060734008,NA,NA,NA,NA,NA,0.465993752973581,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,0.84,NA,NA,NA
"292","Subject_11115.txt",1.4204063268262,1.1095,0.875,1,48,0,NA,NA,NA,1.33291421677037,NA,NA,NA,NA,NA,1.0185922130791,NA,NA,NA,NA,NA,-0.165193643656533,NA,NA,NA,NA,NA,1.30858473062651,NA,NA,NA,NA,NA,3.84,NA,NA,NA,NA,NA,0.7,NA,NA
"293","Subject_11116.txt",1.34730133984704,1.258,0.7,1,50,0,NA,NA,NA,NA,0.958775863235853,NA,NA,NA,NA,NA,1.12291523350202,NA,NA,NA,NA,NA,0.113032133445074,NA,NA,NA,NA,NA,0.853827461442246,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0.72,NA
"294","Subject_11117.txt",1.30092118069297,1.1645,0.72,1,50,0,NA,NA,NA,NA,NA,1.17825581886936,NA,NA,NA,NA,NA,2.19092923112236,NA,NA,NA,NA,NA,0.208318056542305,NA,NA,NA,NA,NA,0.537788168660184,NA,NA,NA,NA,NA,4.29166666666667,NA,NA,NA,NA,NA,0.875
"295","Subject_11118.txt",1.43336172431009,1.1855,0.74,1,50,0,0.857982583378755,NA,NA,NA,NA,NA,0.917893928006713,NA,NA,NA,NA,NA,0.215542786192725,NA,NA,NA,NA,NA,0.93472955556198,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA
"296","Subject_11119.txt",1.29297413222957,1.1505,0.68,1,50,0,NA,0.933576120015912,NA,NA,NA,NA,NA,0.896850966611869,NA,NA,NA,NA,NA,2.77555756156289e-17,NA,NA,NA,NA,NA,1.0409490035371,NA,NA,NA,NA,NA,4.18,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA
"297","Subject_11120.txt",1.23732907307567,1.1765,0.68,1,50,0,NA,NA,2.60558055493397,NA,NA,NA,NA,NA,1.24952001258788,NA,NA,NA,NA,NA,0.176334522988008,NA,NA,NA,NA,NA,2.08526516477119,NA,NA,NA,NA,NA,4.62,NA,NA,NA,NA,NA,0.74,NA,NA,NA
"298","Subject_11121.txt",1.3709663656191,1.143,0.84,1,50,0,NA,NA,NA,0.726954232007888,NA,NA,NA,NA,NA,0.819610691406856,NA,NA,NA,NA,NA,0.264684404492654,NA,NA,NA,NA,NA,0.886950645751188,NA,NA,NA,NA,NA,3.42,NA,NA,NA,NA,NA,0.66,NA,NA
"299","Subject_11122.txt",1.27722968882881,1.1755,0.72,1,50,0,NA,NA,NA,NA,0.893366007315827,NA,NA,NA,NA,NA,2.13232972805664,NA,NA,NA,NA,NA,0.508280101188722,NA,NA,NA,NA,NA,0.418962412595552,NA,NA,NA,NA,NA,4.76,NA,NA,NA,NA,NA,0.84,NA
"300","Subject_11123.txt",1.16784496960463,1.368,0.78,1,50,0,NA,NA,NA,NA,NA,1.81691425202325,NA,NA,NA,NA,NA,1.47558427947803,NA,NA,NA,NA,NA,0.0633023895429342,NA,NA,NA,NA,NA,1.23131852059711,NA,NA,NA,NA,NA,5.46,NA,NA,NA,NA,NA,0.78
"301","Subject_11125.txt",1.14899207168492,0.949,0.8125,1,48,0,0.581036928632287,NA,NA,NA,NA,NA,1.19233825647688,NA,NA,NA,NA,NA,-0.145424915623079,NA,NA,NA,NA,NA,0.487308803081717,NA,NA,NA,NA,NA,4.44444444444444,NA,NA,NA,NA,NA,0.733333333333333,NA,NA,NA,NA,NA
"302","Subject_11126.txt",1.3364241017407,0.9465,0.52,1,50,0,NA,1.10535338898014,NA,NA,NA,NA,NA,0.412763821628825,NA,NA,NA,NA,NA,0.351502852025186,NA,NA,NA,NA,NA,2.67793186093261,NA,NA,NA,NA,NA,4.96,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA
"303","Subject_11127.txt",1.34053069017682,0.9385,0.795454545454545,1,44,0,NA,NA,0.68426188797471,NA,NA,NA,NA,NA,1.88415154999155,NA,NA,NA,NA,NA,2.22044604925031e-16,NA,NA,NA,NA,NA,0.363167117834963,NA,NA,NA,NA,NA,5.02,NA,NA,NA,NA,NA,0.84,NA,NA,NA
"304","Subject_11129.txt",1.17783090261946,0.9745,0.8125,1,48,0,NA,NA,NA,0.507938752082155,NA,NA,NA,NA,NA,0.48922340409379,NA,NA,NA,NA,NA,0.0994907608361208,NA,NA,NA,NA,NA,1.03825521802873,NA,NA,NA,NA,NA,4.62,NA,NA,NA,NA,NA,0.6,NA,NA
"305","Subject_11130.txt",1.58997554204689,1.234,0.6,1,50,0,NA,NA,NA,NA,0.837841911912837,NA,NA,NA,NA,NA,1.55237038518211,NA,NA,NA,NA,NA,0.165890582404722,NA,NA,NA,NA,NA,0.539717788944131,NA,NA,NA,NA,NA,4.22916666666667,NA,NA,NA,NA,NA,0.791666666666667,NA
"306","Subject_11132.txt",1.30478931959806,1.0645,0.791666666666667,1,48,0,NA,NA,NA,NA,NA,1.596178689901,NA,NA,NA,NA,NA,1.68366981885729,NA,NA,NA,NA,NA,0.10024086556713,NA,NA,NA,NA,NA,0.948035459223428,NA,NA,NA,NA,NA,5.52083333333333,NA,NA,NA,NA,NA,0.8125
"307","Subject_11133.txt",1.14715179010818,0.914,0.54,1,50,0,0.916804416319934,NA,NA,NA,NA,NA,0.915365087842814,NA,NA,NA,NA,NA,0.457682543921407,NA,NA,NA,NA,NA,1.00157240919086,NA,NA,NA,NA,NA,4.79166666666667,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA
"308","Subject_11134.txt",1.33230724761961,0.9215,0.666666666666667,1,48,0,NA,1.56374218289123,NA,NA,NA,NA,NA,1.35897929212155,NA,NA,NA,NA,NA,-0.121604883221176,NA,NA,NA,NA,NA,1.1506740330458,NA,NA,NA,NA,NA,4.86,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA
"309","Subject_11135.txt",1.0903512013756,0.9475,0.76,1,50,0,NA,NA,0.541875018261858,NA,NA,NA,NA,NA,0.198981521672242,NA,NA,NA,NA,NA,0.244611702046895,NA,NA,NA,NA,NA,2.72324291073833,NA,NA,NA,NA,NA,4.12,NA,NA,NA,NA,NA,0.54,NA,NA,NA
"310","Subject_11136.txt",1.23800665087037,0.896,0.84,1,50,0,NA,NA,NA,0.0247491766691654,NA,NA,NA,NA,NA,0.104323020422919,NA,NA,NA,NA,NA,0.396263973094475,NA,NA,NA,NA,NA,0.237236005714116,NA,NA,NA,NA,NA,4.76,NA,NA,NA,NA,NA,0.52,NA,NA
"311","Subject_11137.txt",1.59088485576649,1.2145,0.733333333333333,1,45,0,NA,NA,NA,NA,1.08835442845288,NA,NA,NA,NA,NA,1.60226355419344,NA,NA,NA,NA,NA,0.226022495818281,NA,NA,NA,NA,NA,0.679260553361803,NA,NA,NA,NA,NA,4.86363636363636,NA,NA,NA,NA,NA,0.795454545454545,NA
"312","Subject_11139.txt",1.43706423036929,0.992,0.58,1,50,0,NA,NA,NA,NA,NA,1.75632659716001,NA,NA,NA,NA,NA,1.68824108830083,NA,NA,NA,NA,NA,-0.0430260148684629,NA,NA,NA,NA,NA,1.04032925707768,NA,NA,NA,NA,NA,5.625,NA,NA,NA,NA,NA,0.8125
"313","Subject_11140.txt",1.29721052898094,0.8835,0.82,1,50,0,1.36066470843153,NA,NA,NA,NA,NA,0.62626667664016,NA,NA,NA,NA,NA,0.361356411876002,NA,NA,NA,NA,NA,2.17266024073214,NA,NA,NA,NA,NA,3.52,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA
"314","Subject_11141.txt",1.26757466509298,1.003,0.68,1,50,0,NA,1.16406412486943,NA,NA,NA,NA,NA,1.6478851349865,NA,NA,NA,NA,NA,0.479840104610236,NA,NA,NA,NA,NA,0.706398826080168,NA,NA,NA,NA,NA,4.12,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA
"315","Subject_11142.txt",1.16676852135424,0.938,0.72,1,50,0,NA,NA,1.37307087277788,NA,NA,NA,NA,NA,0.745897909263888,NA,NA,NA,NA,NA,0.930833717471543,NA,NA,NA,NA,NA,1.84082949653651,NA,NA,NA,NA,NA,3.54,NA,NA,NA,NA,NA,0.6,NA,NA,NA
"316","Subject_43336.txt",1.2844886381572,0.942,0.8,1,50,0,NA,NA,NA,0.890309343022247,NA,NA,NA,NA,NA,0.760733281079095,NA,NA,NA,NA,NA,0.724469103422563,NA,NA,NA,NA,NA,1.17033047608927,NA,NA,NA,NA,NA,3.96,NA,NA,NA,NA,NA,0.62,NA,NA
"317","Subject_47203.txt",1.39994228768774,1.133,0.62,1,50,0,NA,NA,NA,NA,1.43849303977672,NA,NA,NA,NA,NA,1.6021890585639,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.897829773638631,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA,0.8,NA
"318","Subject_47284.txt",1.2380777085491,1.0285,0.8,1,50,0,NA,NA,NA,NA,NA,2.00223305616426,NA,NA,NA,NA,NA,2.31330600870568,NA,NA,NA,NA,NA,0.91324882654221,NA,NA,NA,NA,NA,0.865528835627123,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA,0.8
"319","Subject_47617.txt",1.15982235259435,0.9515,0.72,1,50,0,1.25660777040284,NA,NA,NA,NA,NA,1.28617823787879,NA,NA,NA,NA,NA,0.29898665605638,NA,NA,NA,NA,NA,0.977009043843938,NA,NA,NA,NA,NA,3.76,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA
"320","Subject_11114.txt",1.42636499714718,1.2305,0.74,1,50,0,NA,1.15670532000813,NA,NA,NA,NA,NA,1.54718684991412,NA,NA,NA,NA,NA,0.530189247146428,NA,NA,NA,NA,NA,0.747618375939749,NA,NA,NA,NA,NA,4.16,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA
"321","Subject_11115.txt",1.27521264371171,0.852,0.76,1,50,0,NA,NA,0.528019666930963,NA,NA,NA,NA,NA,1.35200574565941,NA,NA,NA,NA,NA,0.627779799273782,NA,NA,NA,NA,NA,0.390545431205571,NA,NA,NA,NA,NA,3.46,NA,NA,NA,NA,NA,0.72,NA,NA,NA
"322","Subject_11116.txt",1.19680522753333,0.932,0.6,1,50,0,NA,NA,NA,1.11237700169692,NA,NA,NA,NA,NA,1.05661267040619,NA,NA,NA,NA,NA,0.576529408759016,NA,NA,NA,NA,NA,1.05277651201106,NA,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,0.68,NA,NA
"323","Subject_11117.txt",1.31485641215841,1.1745,0.62,1,50,0,NA,NA,NA,NA,0.902661140140355,NA,NA,NA,NA,NA,1.14519699216497,NA,NA,NA,NA,NA,0.228496033199467,NA,NA,NA,NA,NA,0.788214731889836,NA,NA,NA,NA,NA,3.84,NA,NA,NA,NA,NA,0.72,NA
"324","Subject_11118.txt",1.18624891167565,0.938,0.78,1,50,0,NA,NA,NA,NA,NA,0.806554581328529,NA,NA,NA,NA,NA,2.02287044852298,NA,NA,NA,NA,NA,0.563009740955554,NA,NA,NA,NA,NA,0.398717862489634,NA,NA,NA,NA,NA,3.94,NA,NA,NA,NA,NA,0.82
"325","Subject_11119.txt",1.25411380649166,1.125,0.795918367346939,1,49,0,1.69108916480233,NA,NA,NA,NA,NA,1.35897929212155,NA,NA,NA,NA,NA,-0.121604883221176,NA,NA,NA,NA,NA,1.24438184938221,NA,NA,NA,NA,NA,4.64,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA
"326","Subject_11120.txt",1.2222897510801,1.106,0.739130434782609,1,46,0,NA,2.33141731626673,NA,NA,NA,NA,NA,1.23237451303568,NA,NA,NA,NA,NA,0.0583024936782415,NA,NA,NA,NA,NA,1.89180909829415,NA,NA,NA,NA,NA,4.94,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA
"327","Subject_11121.txt",1.09435000029043,1.0175,0.8,1,50,0,NA,NA,2.07314870699198,NA,NA,NA,NA,NA,1.54718684991412,NA,NA,NA,NA,NA,0.530189247146428,NA,NA,NA,NA,NA,1.33994721265053,NA,NA,NA,NA,NA,4.96,NA,NA,NA,NA,NA,0.76,NA,NA,NA
"328","Subject_11122.txt",1.34983331119292,1.1485,0.7,1,50,0,NA,NA,NA,0.833570286722413,NA,NA,NA,NA,NA,1.74317030427773,NA,NA,NA,NA,NA,-0.0704906228569128,NA,NA,NA,NA,NA,0.478192110476434,NA,NA,NA,NA,NA,3.34,NA,NA,NA,NA,NA,0.82,NA,NA
"329","Subject_11123.txt",1.19446240936668,1.2175,0.82,1,50,0,NA,NA,NA,NA,1.31773064223834,NA,NA,NA,NA,NA,1.35897929212155,NA,NA,NA,NA,NA,-0.121604883221176,NA,NA,NA,NA,NA,0.969647330079022,NA,NA,NA,NA,NA,5.46,NA,NA,NA,NA,NA,0.76,NA
"330","Subject_11125.txt",1.10896029302967,1.1405,0.76,1,50,0,NA,NA,NA,NA,NA,1.97249671817123,NA,NA,NA,NA,NA,1.08719671620655,NA,NA,NA,NA,NA,0.398477416892501,NA,NA,NA,NA,NA,1.81429605955183,NA,NA,NA,NA,NA,4.38,NA,NA,NA,NA,NA,0.7
"331","Subject_11126.txt",1.118982473301,1.2205,0.78,1,50,0,1.59772431530845,NA,NA,NA,NA,NA,1.55871049323573,NA,NA,NA,NA,NA,0.136009841224949,NA,NA,NA,NA,NA,1.02502954990168,NA,NA,NA,NA,NA,5.22916666666667,NA,NA,NA,NA,NA,0.791666666666667,NA,NA,NA,NA,NA
"332","Subject_11127.txt",1.18741262151161,1.0895,0.791666666666667,1,48,0,NA,1.86046196359202,NA,NA,NA,NA,NA,1.88415154999155,NA,NA,NA,NA,NA,2.22044604925031e-16,NA,NA,NA,NA,NA,0.987426920939753,NA,NA,NA,NA,NA,4.64,NA,NA,NA,NA,NA,0.84,NA,NA,NA,NA
"333","Subject_11129.txt",1.22440014807944,0.9235,0.84,1,50,0,NA,NA,1.2409523928495,NA,NA,NA,NA,NA,1.49996053783537,NA,NA,NA,NA,NA,0.192095506078089,NA,NA,NA,NA,NA,0.827323360546767,NA,NA,NA,NA,NA,4.54,NA,NA,NA,NA,NA,0.78,NA,NA,NA
"334","Subject_11130.txt",1.4290521964358,1.115,0.76,1,50,0,NA,NA,NA,0.944347888655049,NA,NA,NA,NA,NA,1.23350301611706,NA,NA,NA,NA,NA,-0.0923509953504917,NA,NA,NA,NA,NA,0.76558214800946,NA,NA,NA,NA,NA,3.10869565217391,NA,NA,NA,NA,NA,0.739130434782609,NA,NA
"335","Subject_11132.txt",1.10480301784264,1.1035,0.76,1,50,0,NA,NA,NA,NA,2.06683949847388,NA,NA,NA,NA,NA,1.6021890585639,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.29000974474664,NA,NA,NA,NA,NA,5.86,NA,NA,NA,NA,NA,0.8,NA
"336","Subject_11133.txt",1.21144294887199,1.164,0.74,1,50,0,NA,NA,NA,NA,NA,2.09746199078179,NA,NA,NA,NA,NA,1.57328774347063,NA,NA,NA,NA,NA,0.0144506575466326,NA,NA,NA,NA,NA,1.33317125203991,NA,NA,NA,NA,NA,4.95918367346939,NA,NA,NA,NA,NA,0.795918367346939
"337","Subject_11134.txt",1.21177757003898,1.145,0.94,1,100,0,1.44359506596663,NA,NA,NA,NA,NA,1.35897929212155,NA,NA,NA,NA,NA,0.121604883221176,NA,NA,NA,NA,NA,1.06226421133539,NA,NA,NA,NA,NA,4.56,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA
"338","Subject_11135.txt",1.23452435335639,1.208,0.84,1,100,0,NA,1.3060982907791,NA,NA,NA,NA,NA,2.87822763732053,NA,NA,NA,NA,NA,0.135331146556778,NA,NA,NA,NA,NA,0.453785612313487,NA,NA,NA,NA,NA,4.88,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA
"339","Subject_11136.txt",1.2153365469203,1.1645,0.82,1,100,0,NA,NA,2.30298701989185,NA,NA,NA,NA,NA,2.37553949449899,NA,NA,NA,NA,NA,0.386675217967546,NA,NA,NA,NA,NA,0.969458527304998,NA,NA,NA,NA,NA,5.18,NA,NA,NA,NA,NA,0.88,NA,NA,NA
"340","Subject_11137.txt",1.18732845115301,1.0795,0.791666666666667,1,96,0,NA,NA,NA,2.41787965220632,NA,NA,NA,NA,NA,2.24893471541312,NA,NA,NA,NA,NA,0.44997760751048,NA,NA,NA,NA,NA,1.07512220592057,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0.86,NA,NA
"341","Subject_11139.txt",1.40649761900568,1.2175,0.86,1,100,0,NA,NA,NA,NA,1.70297438267869,NA,NA,NA,NA,NA,1.61656552519186,NA,NA,NA,NA,NA,0.133793012399847,NA,NA,NA,NA,NA,1.0534521218845,NA,NA,NA,NA,NA,4.86,NA,NA,NA,NA,NA,0.8,NA
"342","Subject_11140.txt",1.41252260049805,1.1875,0.8,1,100,0,NA,NA,NA,NA,NA,2.6827080054912,NA,NA,NA,NA,NA,1.55871049323573,NA,NA,NA,NA,NA,-0.136009841224949,NA,NA,NA,NA,NA,1.72110729807314,NA,NA,NA,NA,NA,5.04166666666667,NA,NA,NA,NA,NA,0.791666666666667
"343","Subject_11141.txt",1.20550557104434,1.1865,0.94,1,100,0,1.55711273266951,NA,NA,NA,NA,NA,1.28617823787879,NA,NA,NA,NA,NA,0.29898665605638,NA,NA,NA,NA,NA,1.21065081558024,NA,NA,NA,NA,NA,4.56,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA
"344","Subject_11142.txt",1.29498317072284,1.1115,0.74,1,100,0,NA,1.63839267704179,NA,NA,NA,NA,NA,1.85251255500364,NA,NA,NA,NA,NA,-0.154063063313136,NA,NA,NA,NA,NA,0.884416503745945,NA,NA,NA,NA,NA,4.5625,NA,NA,NA,NA,NA,0.833333333333333,NA,NA,NA,NA
"345","Subject_43336.txt",1.26756791697699,1.2615,0.833333333333333,1,96,0,NA,NA,1.92784671861853,NA,NA,NA,NA,NA,2.87822763732053,NA,NA,NA,NA,NA,-0.135331146556778,NA,NA,NA,NA,NA,0.669803421251715,NA,NA,NA,NA,NA,5.16,NA,NA,NA,NA,NA,0.94,NA,NA,NA
"346","Subject_47203.txt",1.26407502530492,1.2165,0.88,1,100,0,NA,NA,NA,1.66603022522974,NA,NA,NA,NA,NA,1.97827242229957,NA,NA,NA,NA,NA,0.314646460953702,NA,NA,NA,NA,NA,0.842164206734037,NA,NA,NA,NA,NA,4.64,NA,NA,NA,NA,NA,0.84,NA,NA
"347","Subject_47284.txt",1.22102741316485,1.2035,0.76,1,100,0,NA,NA,NA,NA,2.18827663112884,NA,NA,NA,NA,NA,1.77932549415819,NA,NA,NA,NA,NA,0.215172996883014,NA,NA,NA,NA,NA,1.22983492245421,NA,NA,NA,NA,NA,5.34,NA,NA,NA,NA,NA,0.82,NA
"348","Subject_47617.txt",1.23604110499582,1.4105,0.94,1,100,0,NA,NA,NA,NA,NA,2.18595304728165,NA,NA,NA,NA,NA,3.17473757485716,NA,NA,NA,NA,NA,0.48253304346647,NA,NA,NA,NA,NA,0.688546059552656,NA,NA,NA,NA,NA,5.44,NA,NA,NA,NA,NA,0.94
